origin,car_model,mileage,exterior_color,num_of_doors,seating_capacity,transmission,engine_type,engine_capacity,drive_type,fuel_consumption,brand,grade,year_of_manufacture,price
1,4.0,55000.0,16711680,5,5,1,0,1.4,2,1.0,1,392,2017,460.0
1,2.0,80000.0,16711680,4,4,1,0,2.0,4,1.0,4,179,2009,430.0
1,4.0,90000.0,0,5,5,1,0,3.6,1,1.0,10,93,2011,1590.0
0,4.0,50000.0,0,5,7,1,0,2.4,2,1.0,1,88,2018,595.0
1,0.0,128000.0,0,5,5,1,2,2.0,2,1.0,4,396,2009,468.0
1,4.0,71000.0,16777215,5,5,1,0,3.5,1,1.0,6,316,2014,1795.0
0,4.0,50.0,32768,5,5,1,0,2.0,4,1.0,8,171,2022,1779.0
0,1.0,29000.0,32768,5,5,1,0,0.8,2,1.0,1,360,2009,140.0
1,4.0,36000.0,12632256,4,7,1,0,3.6,1,9.0,10,304,2008,398.0
0,0.0,42000.0,16777215,5,5,1,0,1.6,2,6.0,10,11,2018,765.0
0,5.0,14000.0,16777215,4,5,1,0,1.5,4,1.0,8,72,2021,1239.0
1,1.0,32000.0,16711680,5,5,1,0,1.5,2,6.0,11,442,2018,545.0
1,4.0,60000.0,16711680,5,5,1,0,2.0,1,1.0,10,319,2012,825.0
1,6.0,69000.0,16777215,5,7,1,0,3.5,2,1.0,11,351,2014,1799.0
1,1.0,38000.0,16711680,5,5,1,0,1.5,2,1.0,11,442,2018,535.0
1,4.0,14000.0,0,5,7,1,0,4.7,1,1.0,6,176,2005,660.0
0,5.0,14000.0,16777215,4,5,1,0,1.5,4,1.0,8,72,2021,1238.0
1,6.0,70000.0,16777215,5,7,1,0,3.5,1,1.0,11,351,2014,1880.0
0,0.0,93.0,10824234,5,8,1,0,2.0,4,1.0,11,208,2016,595.0
1,1.0,38000.0,16711680,5,5,1,0,1.5,2,6.0,11,442,2018,525.0
0,4.0,23651.0,32768,5,8,0,2,2.5,4,7.0,10,200,2004,139.0
0,4.0,68000.0,16777215,5,8,1,0,2.7,0,1.0,11,160,2011,555.0
0,6.0,999999.0,0,4,16,0,2,2.4,4,9.0,2,391,2008,175.0
0,5.0,102000.0,0,4,5,1,0,2.4,2,8.0,11,86,2011,435.0
0,1.0,130.0,16777215,5,5,0,0,1.25,2,1.0,5,259,2015,199.0
0,5.0,41830.0,16777215,4,5,1,0,3.0,4,1.0,8,331,2019,3680.0
1,4.0,26000.0,0,5,7,1,0,3.0,1,1.0,0,430,2019,3690.0
1,4.0,25000.0,16777215,5,4,1,0,5.7,1,1.0,6,224,2020,9900.0
0,4.0,36000.0,0,5,8,1,2,2.4,4,1.0,11,160,2019,898.0
0,5.0,68000.0,0,4,5,0,0,1.5,2,5.0,11,413,2016,315.0
1,4.0,36000.0,16777215,5,7,0,2,2.3,0,7.0,10,262,2001,130.0
1,3.0,70.0,16711680,4,5,1,2,3.2,0,1.0,2,322,2014,519.0
0,3.0,70.0,0,4,5,0,2,2.5,0,1.0,2,322,2003,135.0
0,5.0,70000.0,0,4,5,0,0,1.6,2,6.0,4,133,2018,410.0
1,5.0,80000.0,0,4,5,1,0,4.4,4,8.0,0,32,2009,665.0
0,5.0,38000.0,12632256,4,5,1,0,1.8,2,1.0,11,110,2009,319.0
1,4.0,100000.0,16777215,5,5,1,0,2.0,1,8.0,10,303,2010,599.0
0,4.0,36000.0,16711680,5,7,1,0,2.0,4,1.0,12,238,2021,959.0
0,0.0,29000.0,16711680,5,5,1,0,1.2,2,1.0,10,6,2022,820.0
1,4.0,36000.0,0,5,7,1,2,2.0,0,1.0,2,141,2021,1250.0
0,5.0,38000.0,16711680,4,5,1,0,2.0,2,1.0,5,98,2019,559.0
1,4.0,35000.0,0,5,7,1,0,2.7,0,1.0,11,293,2018,280.0
1,5.0,170000.0,16777215,4,5,1,0,4.6,4,20.0,6,223,2006,850.0
0,4.0,20000.0,0,5,5,1,0,2.0,1,1.0,8,171,2021,1820.0
0,0.0,20000.0,8421504,5,5,1,0,1.2,2,1.0,10,6,2021,810.0
1,3.0,55000.0,32768,4,5,0,2,2.2,0,1.0,2,322,2016,555.0
1,3.0,55000.0,32768,4,5,1,2,2.2,4,1.0,2,322,2016,475.0
1,5.0,61268.0,16777215,4,5,1,0,3.5,4,1.0,6,175,2005,550.0
1,3.0,50000.0,16753920,4,5,1,2,2.0,0,1.0,2,322,2020,850.0
0,6.0,34000.0,16777215,5,7,1,2,2.2,2,1.0,5,345,2018,1200.0
1,4.0,23000.0,0,5,7,1,0,3.0,1,1.0,0,430,2019,3600.0
0,0.0,20000.0,0,5,5,1,0,1.2,2,8.0,10,6,2021,815.0
1,3.0,117000.0,16777215,4,5,1,2,2.5,0,1.0,10,269,2015,565.0
1,3.0,86000.0,10824234,4,5,1,2,2.5,0,8.0,10,269,2016,520.0
1,4.0,80000.0,16777215,5,5,1,0,2.0,1,1.0,6,316,2016,2480.0
1,4.0,60000.0,16777215,5,5,1,0,3.5,1,1.0,6,316,2016,2920.0
1,5.0,80000.0,0,4,5,1,0,2.0,4,1.0,10,437,2015,980.0
1,5.0,15000.0,0,4,5,1,0,2.5,2,1.0,6,130,2020,2480.0
1,5.0,60000.0,16777215,4,5,1,0,2.5,2,1.0,11,86,2015,1180.0
0,4.0,36000.0,16711680,5,5,1,0,2.0,2,1.0,7,80,2019,766.0
0,5.0,60000.0,16777215,4,5,1,0,2.0,4,1.0,8,72,2016,960.0
1,3.0,55000.0,16777215,4,5,1,2,2.4,4,1.0,11,204,2019,698.0
0,0.0,29000.0,16711680,5,5,1,2,2.0,2,1.0,4,396,2020,909.0
0,5.0,190000.0,0,4,5,1,0,1.8,4,1.0,8,72,2003,130.0
0,5.0,190000.0,0,4,5,1,0,3.0,4,1.0,8,128,2006,275.0
0,4.0,28000.0,16711680,5,7,1,0,2.4,0,1.0,9,279,2019,875.0
0,4.0,18000.0,0,5,5,1,0,2.0,1,8.0,8,171,2021,1988.0
1,4.0,60000.0,0,5,4,1,0,5.0,1,1.0,10,318,2014,550.0
1,4.0,14000.0,16777215,5,5,1,0,2.0,1,1.0,10,246,2021,3790.0
0,5.0,150000.0,0,4,5,1,0,1.8,4,1.0,8,128,2010,399.0
0,5.0,60000.0,16777215,4,5,1,0,3.0,4,1.0,8,331,2016,2190.0
0,4.0,7600.0,16777215,5,5,1,0,2.0,4,1.0,8,171,2021,1839.0
1,3.0,71968.0,0,4,5,0,2,2.2,0,9.0,10,289,2016,265.0
1,4.0,9000.0,16777215,5,5,1,0,3.5,1,1.0,6,316,2021,3850.0
1,4.0,25000.0,16777215,5,4,1,0,5.7,1,1.0,6,224,2020,10700.0
1,4.0,62000.0,0,5,7,1,0,2.7,0,1.0,11,293,2019,2150.0
1,1.0,63120.0,16711680,5,5,1,0,1.6,2,1.0,8,38,2015,630.0
1,4.0,65000.0,0,5,7,1,0,4.0,1,1.0,11,15,2015,1699.0
0,5.0,90000.0,0,4,5,1,0,1.8,4,1.0,8,72,2010,365.0
0,4.0,50000.0,16777215,5,5,1,0,2.0,1,7.0,8,171,2016,1299.0
0,4.0,13900.0,16777215,5,5,1,0,2.0,4,1.0,8,171,2021,1679.0
0,5.0,68000.0,16711680,4,5,1,0,1.6,2,1.0,5,98,2017,475.0
1,4.0,44000.0,32768,5,5,1,0,2.0,1,1.0,10,246,2014,2150.0
1,4.0,22000.0,16777215,5,7,1,0,1.5,4,1.0,11,330,2019,555.0
1,4.0,78000.0,16776960,5,5,1,0,3.5,1,1.0,6,316,2009,170.0
0,4.0,6888.0,32768,5,5,1,0,1.5,2,1.0,2,132,2017,428.0
1,4.0,62000.0,0,5,5,1,0,5.0,1,1.0,10,318,2014,3380.0
0,5.0,38000.0,16777215,4,5,1,0,1.5,2,1.0,11,413,2017,399.0
1,4.0,37000.0,32768,5,7,1,0,3.0,1,1.0,10,304,2020,3589.0
0,5.0,38000.0,16777215,4,5,1,0,1.6,2,1.0,5,98,2020,615.0
0,4.0,8000.0,10824234,5,7,1,2,1.7,2,6.0,5,329,2017,445.0
0,4.0,41000.0,16777215,5,7,1,2,2.2,1,1.0,4,343,2020,1100.0
1,5.0,38000.0,16777215,4,5,1,0,2.0,4,6.0,0,9,2014,650.0
1,4.0,60000.0,16711680,5,5,1,0,2.0,1,1.0,10,319,2014,1199.0
0,4.0,36000.0,16777215,5,5,1,0,2.0,1,1.0,8,171,2018,1500.0
1,4.0,90000.0,0,5,5,1,0,5.0,1,1.0,10,318,2013,350.0
0,5.0,60000.0,16777215,4,5,1,0,2.0,4,1.0,8,128,2017,1730.0
1,4.0,27000.0,32768,5,4,1,0,5.7,1,12.0,6,224,2020,9950.0
1,3.0,40000.0,12632256,4,5,0,2,2.5,4,8.0,9,394,2019,450.0
1,5.0,8000.0,16711680,4,5,1,0,4.0,4,1.0,10,154,2021,19700.0
1,4.0,5000.0,16777215,4,5,1,0,4.0,1,1.0,10,67,2021,17770.0
1,4.0,96000.0,0,5,5,1,0,4.0,1,1.0,8,165,2022,11800.0
1,3.0,40000.0,0,4,5,1,2,2.2,4,1.0,2,322,2020,659.0
0,5.0,80000.0,16776960,4,5,1,0,1.6,2,1.0,5,213,2014,396.0
1,5.0,19000.0,16777215,4,5,1,0,2.5,2,1.0,6,130,2020,2290.0
1,4.0,283000.0,32768,5,7,0,0,2.7,0,12.0,11,293,1998,240.0
1,4.0,37000.0,32768,5,7,1,0,3.0,1,1.0,10,304,2020,3590.0
1,4.0,36000.0,16777215,5,7,1,0,5.7,1,1.0,6,224,2018,7950.0
1,0.0,75000.0,12632256,5,5,1,0,1.4,2,6.0,4,453,2015,379.0
1,4.0,36000.0,16777215,5,7,1,0,3.5,1,1.0,6,316,2020,3650.0
0,5.0,51376.0,0,4,5,1,0,3.0,4,1.0,8,331,2016,2350.0
1,1.0,70000.0,16777215,5,5,1,0,1.6,2,1.0,8,38,2013,490.0
1,4.0,62000.0,16777215,5,5,1,0,3.5,1,1.0,6,316,2014,1750.0
1,5.0,50000.0,16777215,4,5,1,0,2.0,4,8.0,0,9,2016,930.0
1,5.0,86000.0,0,4,5,1,0,4.6,4,1.0,6,223,2009,780.0
0,5.0,4000000.0,0,4,5,1,0,2.0,4,1.0,8,72,2015,799.0
0,5.0,5000.0,0,4,5,1,0,2.0,4,8.0,8,128,2022,2680.0
0,5.0,168000.0,0,4,5,1,0,1.8,2,1.0,11,110,2009,350.0
1,4.0,45000.0,32768,5,5,1,0,2.0,1,8.0,10,246,2016,1850.0
0,4.0,30000.0,0,5,5,1,0,2.0,1,1.0,8,171,2018,1499.0
0,0.0,62000.0,16777215,5,8,1,0,2.0,4,8.0,11,208,2017,579.0
1,4.0,40000.0,0,5,5,1,0,2.0,1,1.0,0,429,2017,1680.0
0,5.0,18000.0,10824234,4,5,1,0,3.0,4,1.0,8,331,2020,3486.0
1,4.0,40000.0,0,5,5,1,0,3.5,1,1.0,6,316,2016,3950.0
1,4.0,40000.0,0,5,5,1,0,3.5,1,1.0,6,316,2016,2950.0
1,5.0,200.0,32768,4,5,1,0,4.0,4,1.0,10,154,2021,19800.0
0,5.0,25000.0,16777215,4,5,1,0,2.0,4,1.0,8,72,2019,1479.0
0,5.0,38000.0,12632256,4,5,0,0,1.5,2,1.0,11,413,2012,275.0
0,4.0,41000.0,16776960,5,7,1,2,2.2,1,1.0,4,343,2019,979.0
1,4.0,80000.0,0,5,5,1,0,3.0,1,1.0,8,172,2015,1499.0
1,6.0,50000.0,12632256,4,6,0,2,2.5,4,8.0,4,364,2004,138.0
1,5.0,75000.0,10824234,4,5,1,0,2.0,4,1.0,0,21,2013,765.0
1,5.0,45000.0,16777215,4,5,1,0,1.8,2,1.0,10,43,2017,1285.0
0,5.0,81000.0,16777215,4,5,1,0,1.6,2,7.0,2,155,2014,385.0
1,4.0,50000.0,0,5,7,1,0,3.7,1,1.0,10,243,2008,486.0
0,4.0,36000.0,0,5,7,1,0,2.4,1,1.0,4,343,2021,179.0
1,4.0,200000.0,0,5,7,0,2,3.0,0,1.0,11,293,2006,655.0
1,1.0,29000.0,16777215,5,5,1,0,1.5,2,1.0,11,442,2020,579.0
0,5.0,80000.0,0,4,5,1,0,2.0,4,1.0,8,72,2001,170.0
1,5.0,15000.0,16777215,4,5,1,0,2.5,2,1.0,11,86,2020,1125.0
0,4.0,27000.0,16777215,5,7,1,0,2.5,2,1.0,7,82,2020,920.0
1,5.0,90.0,0,4,4,1,0,6.0,1,12.0,8,250,2022,15999.0
1,6.0,36000.0,0,5,7,1,0,3.5,2,1.0,11,52,2019,4200.0
1,4.0,36000.0,32768,5,4,1,0,3.0,1,1.0,8,250,2022,10600.0
0,4.0,36000.0,16711680,5,7,1,2,2.2,2,1.0,4,343,2020,920.0
0,6.0,90000.0,32768,5,2,0,0,0.8,2,1.0,1,360,2015,129.0
1,4.0,20000.0,16777215,5,5,1,0,3.5,1,13.0,6,316,2020,3650.0
1,4.0,36000.0,10824234,5,5,1,0,3.0,1,1.0,10,93,2020,5686.0
0,4.0,300.0,32768,5,5,1,0,2.0,4,1.0,8,171,2022,1769.0
0,4.0,160.0,0,5,8,0,0,2.0,4,8.0,9,210,2005,138.0
1,5.0,100000.0,16711680,4,5,1,0,2.0,2,8.0,7,8,2009,268.0
1,5.0,12000.0,16711680,4,5,1,0,4.0,4,15.0,10,154,2021,19800.0
1,4.0,15000.0,0,5,7,1,0,3.0,1,12.0,8,174,2021,5999.0
1,4.0,100000.0,0,5,5,1,0,3.5,2,8.0,6,316,2008,745.0
1,6.0,190000.0,16777215,5,2,1,2,2.9,4,1.0,10,219,2005,176.0
1,4.0,57000.0,0,5,5,1,1,3.5,1,1.0,6,316,2015,2220.0
1,4.0,30000.0,16777215,5,4,1,0,5.0,1,1.0,10,318,2018,8600.0
0,5.0,190000.0,0,4,5,1,0,3.0,4,1.0,8,128,2007,245.0
1,4.0,7000.0,0,5,5,1,0,4.0,1,1.0,8,165,2021,11500.0
1,4.0,67000.0,0,5,7,1,0,3.0,1,8.0,10,304,2016,2180.0
1,4.0,58000.0,0,5,7,1,0,2.3,1,1.0,2,142,2019,1465.0
1,3.0,103000.0,16776960,4,5,1,2,2.2,4,1.0,2,322,2017,575.0
1,3.0,58668.0,16711680,4,5,1,2,2.5,0,7.0,1,104,2019,695.0
1,5.0,90000.0,8421504,5,5,1,0,1.6,2,7.0,5,159,2009,300.0
1,4.0,83000.0,16777215,5,5,1,2,4.4,1,1.0,10,318,2015,3350.0
1,3.0,140680.0,16777215,4,5,1,2,2.2,4,1.0,2,322,2013,455.0
0,5.0,31000.0,0,4,5,1,0,3.0,4,1.0,8,331,2020,3750.0
0,4.0,24000.0,16711680,5,5,1,0,2.0,2,7.0,7,80,2020,735.0
1,3.0,65000.0,16777215,4,5,1,2,2.2,4,1.0,2,322,2017,548.0
0,0.0,78000.0,0,5,7,1,0,2.0,2,1.0,5,90,2013,335.0
0,0.0,60000.0,16777215,5,8,1,0,2.0,4,1.0,11,208,2017,570.0
1,2.0,20000.0,16777215,2,4,1,1,1.5,1,8.0,0,455,2015,3800.0
1,4.0,58000.0,16777215,5,8,1,0,4.6,1,1.0,11,229,2016,499.0
1,5.0,7000.0,16711680,4,5,1,0,4.0,1,1.0,10,45,2020,6.0
1,5.0,78000.0,32768,4,5,1,0,2.0,4,1.0,0,9,2013,690.0
0,4.0,40000.0,16711680,5,5,1,0,2.0,1,8.0,8,171,2019,1395.0
1,4.0,36000.0,16777215,5,5,1,0,4.0,1,1.0,10,67,2021,16800.0
0,5.0,38000.0,12632256,4,5,0,0,1.5,2,1.0,11,413,2017,350.0
1,4.0,36000.0,16777215,5,7,1,0,4.6,1,1.0,6,176,2011,1980.0
1,3.0,38000.0,16777215,4,5,1,0,3.5,0,1.0,2,146,2019,4200.0
0,5.0,685239.0,16777215,4,5,0,0,1.6,2,7.0,10,227,2010,135.0
0,5.0,36000.0,0,4,5,1,0,2.0,4,1.0,8,128,2018,1399.0
1,5.0,68000.0,16776960,4,5,1,0,2.0,4,7.0,0,21,2013,636.0
0,5.0,54000.0,16777215,4,5,1,0,1.5,2,1.0,7,8,2018,575.0
1,3.0,50000.0,16777215,4,5,1,2,2.4,0,1.0,9,394,2018,685.0
1,3.0,58000.0,32768,4,5,1,0,3.5,0,1.0,2,146,2019,4150.0
1,3.0,70200.0,16777215,4,5,1,2,2.2,4,1.0,2,322,2017,529.0
1,3.0,70000.0,16777215,4,5,1,2,2.2,4,6.0,2,322,2017,529.0
1,4.0,99999.0,12632256,5,7,1,2,2.0,2,7.0,4,343,2011,555.0
0,5.0,38000.0,0,4,5,1,0,3.0,4,1.0,8,128,2014,110.0
1,4.0,36000.0,0,5,5,1,0,3.5,1,1.0,6,316,2010,1120.0
0,4.0,74014.0,16777215,5,5,1,0,2.0,1,1.0,8,171,2016,1289.0
1,5.0,36000.0,0,4,5,1,0,3.0,1,12.0,8,250,2017,5299.0
1,3.0,79796.0,0,4,5,1,2,2.2,4,7.0,2,322,2016,520.0
0,0.0,89000.0,0,5,7,1,0,2.0,2,8.0,5,90,2014,365.0
1,5.0,100000.0,16777215,4,5,1,0,2.5,4,9.0,0,21,2009,455.0
1,4.0,65000.0,16711680,5,5,1,0,2.0,1,10.0,6,316,2016,2169.0
1,4.0,90000.0,0,5,5,1,0,3.5,1,1.0,6,316,2010,170.0
1,4.0,36000.0,0,5,7,1,0,5.7,1,1.0,6,224,2008,2199.0
0,4.0,36000.0,16777215,5,8,1,2,2.4,4,8.0,11,160,2019,980.0
0,5.0,38000.0,16711680,4,5,1,0,2.0,2,1.0,7,27,2017,649.0
0,4.0,36000.0,0,5,8,0,0,4.5,0,1.0,11,229,2004,488.0
0,5.0,50000.0,16777215,4,5,0,0,1.6,2,1.0,4,133,2019,450.0
0,5.0,10000.0,16777215,4,5,1,0,1.4,2,1.0,5,355,2021,419.0
1,4.0,80000.0,16777215,5,7,1,0,3.0,1,1.0,10,304,2014,1350.0
1,5.0,65000.0,16777215,4,4,1,0,6.6,1,1.0,10,184,2010,8550.0
0,5.0,47000.0,32768,4,5,1,0,1.5,2,1.0,7,8,2017,520.0
1,5.0,70000.0,16777215,4,5,1,0,4.6,4,9.0,6,223,2008,820.0
1,4.0,100000.0,12632256,5,7,1,2,2.0,2,1.0,4,343,2009,440.0
0,4.0,49000.0,16777215,5,7,1,0,2.5,0,1.0,10,425,2019,750.0
1,3.0,52000.0,0,4,5,1,2,2.5,0,8.0,1,104,2018,515.0
0,4.0,58000.0,16777215,5,7,1,2,2.2,2,1.0,5,358,2015,630.0
1,3.0,55000.0,16753920,4,5,1,2,3.2,0,1.0,2,322,2016,689.0
1,4.0,38000.0,16711680,5,5,1,0,2.0,1,1.0,10,319,2013,1100.0
1,4.0,40000.0,16777215,5,5,1,0,2.0,1,9.0,6,316,2018,2700.0
1,3.0,115000.0,0,4,5,1,2,3.2,0,7.0,7,63,2014,425.0
1,4.0,36000.0,32768,5,5,1,0,3.0,1,1.0,10,234,2018,3979.0
0,5.0,60000.0,16777215,4,5,1,0,2.0,4,1.0,8,72,2015,139.0
1,3.0,50000.0,16777215,4,5,1,2,2.8,0,8.0,1,104,2017,620.0
0,4.0,40000.0,0,5,7,1,2,2.2,1,1.0,4,343,2019,950.0
0,4.0,30000.0,16711680,5,7,1,0,1.6,2,1.0,10,24,2020,915.0
1,4.0,36000.0,16777215,5,5,1,0,2.0,1,8.0,10,303,2016,990.0
1,5.0,38000.0,16776960,4,5,1,0,2.5,2,1.0,10,232,2015,435.0
1,0.0,40000.0,16776960,5,5,1,0,1.6,2,1.0,10,342,2016,339.0
0,6.0,36000.0,12632256,4,16,0,2,2.4,4,1.0,2,391,2013,350.0
1,0.0,52000.0,16711680,4,5,1,0,1.6,2,1.0,4,114,2015,540.0
0,4.0,17000.0,16711680,5,5,1,0,2.0,2,1.0,7,80,2021,920.0
0,5.0,40000.0,0,4,5,1,0,3.0,4,10.0,8,331,2018,2850.0
0,4.0,41000.0,32768,5,5,1,0,2.0,1,1.0,8,171,2018,1380.0
0,4.0,74000.0,0,5,7,1,2,2.2,1,7.0,4,343,2020,1139.0
1,5.0,38000.0,16776960,4,5,1,0,2.0,4,1.0,0,9,2014,599.0
0,5.0,75000.0,16777215,4,5,1,0,1.8,2,1.0,1,116,2015,345.0
0,5.0,38000.0,0,4,5,1,0,2.4,2,1.0,11,86,2007,365.0
1,3.0,110000.0,12632256,4,5,1,2,2.2,4,1.0,2,322,2014,399.0
1,4.0,36000.0,10824234,5,7,1,2,2.2,2,1.0,4,343,2014,670.0
1,4.0,60000.0,16777215,5,5,1,0,3.6,1,1.0,10,93,2016,2999.0
1,4.0,20000.0,0,5,4,1,0,5.7,1,1.0,6,224,2021,9850.0
1,4.0,41000.0,16777215,5,7,1,0,5.7,1,1.0,6,224,2018,8600.0
1,3.0,73000.0,0,4,5,1,2,3.2,0,7.0,2,322,2017,710.0
0,5.0,38000.0,0,4,5,1,0,2.0,4,1.0,8,128,2014,720.0
1,5.0,38000.0,16777215,4,5,1,0,2.0,4,1.0,0,9,2014,778.0
0,5.0,66000.0,16776960,4,5,1,0,1.5,2,6.0,11,413,2017,458.0
0,4.0,20000.0,16777215,5,7,1,2,2.4,4,1.0,11,160,2020,965.0
1,4.0,47000.0,0,5,7,1,0,2.7,2,1.0,11,202,2014,1100.0
0,5.0,130000.0,0,4,5,0,0,1.8,2,7.0,11,110,2004,225.0
1,4.0,50000.0,0,5,7,1,0,2.3,1,1.0,2,142,2017,1299.0
1,4.0,23000.0,0,5,5,1,0,3.0,1,1.0,10,93,2019,4995.0
1,4.0,150000.0,32768,5,9,0,2,3.5,0,7.0,9,281,2001,365.0
1,0.0,80000.0,8421504,5,5,1,0,3.5,1,9.0,10,261,2012,650.0
1,4.0,10000.0,0,5,7,1,2,2.4,4,7.0,9,282,2021,995.0
0,0.0,15000.0,0,5,5,1,0,1.4,2,1.0,5,346,2021,718.0
0,4.0,110000.0,16761035,5,8,0,2,2.5,4,1.0,2,141,2013,420.0
0,4.0,85000.0,16761035,5,8,0,2,2.5,4,8.0,2,141,2009,375.0
1,5.0,50000.0,32768,4,5,1,0,2.0,4,1.0,0,9,2015,739.0
1,4.0,40000.0,0,5,7,1,2,2.4,4,1.0,9,282,2021,165.0
0,4.0,100000.0,32768,5,8,0,0,4.5,0,1.0,11,229,2004,425.0
1,4.0,58000.0,32768,5,5,1,0,3.6,1,1.0,10,93,2015,2699.0
1,4.0,1268.0,0,5,7,1,0,3.0,1,1.0,8,174,2021,5450.0
1,3.0,32000.0,32768,4,5,1,2,2.0,0,8.0,2,322,2019,1140.0
1,5.0,6000.0,16777215,4,5,1,0,1.8,2,1.0,10,43,2016,190.0
1,3.0,8000.0,16777215,4,5,1,2,2.5,0,1.0,10,269,2021,750.0
1,4.0,20000.0,16776960,5,5,1,0,2.0,1,1.0,6,316,2022,3290.0
1,4.0,20000.0,16776960,5,5,1,0,2.0,1,1.0,6,316,2021,3300.0
1,3.0,88000.0,10824234,4,5,1,2,2.5,0,7.0,10,269,2015,498.0
1,2.0,13689.0,16777215,2,4,0,0,1.2,2,6.0,10,65,1989,968.0
1,5.0,80000.0,32768,4,5,1,0,1.8,2,7.0,10,41,2015,695.0
0,0.0,300.0,32768,5,5,1,3,0.1,2,1.0,12,405,2022,520.0
0,4.0,10000.0,16777215,5,6,1,2,2.2,1,8.0,5,358,2021,1299.0
0,5.0,50000.0,0,4,5,1,0,2.0,4,8.0,8,128,2016,1440.0
0,5.0,38000.0,0,4,5,1,0,3.0,4,1.0,8,331,2020,3379.0
0,4.0,90000.0,0,5,5,1,0,2.4,2,1.0,3,77,2016,669.0
1,4.0,30000.0,8421504,5,5,1,0,2.0,1,1.0,10,321,2019,3880.0
0,5.0,65000.0,16777215,4,5,1,0,1.5,2,1.0,3,101,2018,438.0
1,4.0,152000.0,0,5,7,1,0,5.7,1,1.0,6,224,2008,1999.0
1,5.0,30000.0,0,4,5,1,0,2.0,4,1.0,0,9,2014,960.0
1,4.0,18200.0,10824234,5,5,1,0,1.8,2,7.0,11,109,2021,859.0
1,5.0,400.0,0,4,5,1,1,1.8,2,4.0,11,110,2022,860.0
1,4.0,14000.0,16777215,5,7,1,0,3.0,1,1.0,0,430,2021,499.0
1,4.0,55000.0,0,5,8,1,0,2.7,4,1.0,11,160,2017,770.0
1,4.0,41000.0,16777215,5,7,1,0,3.0,1,1.0,8,174,2020,4790.0
1,3.0,110000.0,12632256,4,5,1,2,2.2,4,7.0,2,322,2014,395.0
1,4.0,50000.0,16777215,5,7,1,0,5.7,1,14.0,6,224,2018,8.0
1,4.0,4500.0,16777215,5,7,1,0,1.3,4,1.0,8,170,2021,1830.0
1,6.0,75000.0,12632256,5,3,0,2,2.5,4,6.0,4,187,2015,545.0
1,4.0,55000.0,0,5,7,1,2,2.0,4,6.0,2,141,2021,169.0
1,4.0,78700.0,12632256,5,5,1,0,2.0,1,12.0,8,169,2015,880.0
0,4.0,50000.0,0,5,7,1,0,2.0,4,8.0,12,238,2020,890.0
1,4.0,36000.0,16777215,5,7,1,0,2.0,1,1.0,10,435,2015,2350.0
1,4.0,39789.0,0,5,7,1,0,2.0,1,9.0,10,124,2019,299.0
0,5.0,50168.0,16777215,4,5,1,0,2.0,4,1.0,8,128,2016,1380.0
0,4.0,70000.0,12632256,5,8,0,2,2.5,4,6.0,11,160,2016,660.0
0,4.0,72000.0,12632256,5,8,0,2,2.5,4,6.0,11,160,2016,660.0
1,3.0,38000.0,16777215,4,5,1,0,3.5,0,1.0,2,146,2019,4100.0
0,5.0,62000.0,16777215,4,5,1,0,2.5,2,1.0,7,27,2017,639.0
0,4.0,999999.0,0,5,8,0,2,2.5,4,7.0,2,141,2011,395.0
0,5.0,60000.0,16777215,4,5,1,0,3.0,4,10.0,8,331,2016,2150.0
1,3.0,35000.0,16777215,4,5,1,2,2.2,4,1.0,2,322,2019,648.0
0,4.0,20000.0,16777215,5,5,1,0,1.5,2,7.0,2,132,2019,479.0
0,5.0,54000.0,10824234,4,5,1,0,1.4,2,6.0,4,48,2018,435.0
0,4.0,36000.0,32768,5,8,0,0,2.0,4,1.0,9,210,2005,135.0
1,3.0,20000.0,0,4,5,1,0,3.5,0,1.0,2,146,2020,4300.0
1,3.0,20000.0,8421504,4,5,1,0,3.5,0,1.0,2,146,2020,4300.0
1,4.0,60000.0,16711680,5,5,1,0,3.0,1,1.0,10,318,2015,3668.0
1,4.0,48000.0,16777215,5,8,1,2,2.8,0,1.0,11,160,2018,995.0
1,4.0,55000.0,16777215,5,7,1,0,5.7,1,1.0,6,224,2018,8600.0
0,5.0,11200.0,16777215,4,5,1,0,2.0,2,7.0,4,133,2021,650.0
1,4.0,10301.0,16777215,5,4,1,0,3.0,1,1.0,10,318,2021,12800.0
1,0.0,48000.0,16777215,5,5,1,0,1.8,2,1.0,3,198,2019,665.0
1,5.0,28000.0,16711680,4,5,1,0,1.5,2,1.0,3,102,2020,750.0
0,5.0,135000.0,0,4,5,1,0,2.5,2,1.0,11,86,2018,880.0
0,5.0,38000.0,16777215,4,5,1,0,2.0,4,1.0,8,128,2017,1460.0
1,1.0,29000.0,16776656,5,5,1,0,1.0,2,1.0,5,259,2012,265.0
1,3.0,50000.0,32768,4,5,1,2,2.2,4,6.0,7,63,2017,478.0
0,0.0,7000.0,32768,5,5,1,0,1.6,2,1.0,4,218,2021,665.0
0,0.0,48500.0,0,5,5,1,0,2.0,2,7.0,4,396,2019,720.0
1,3.0,68000.0,8421504,4,5,1,2,2.0,0,1.0,2,322,2018,699.0
0,5.0,55000.0,0,4,5,1,0,2.0,4,1.0,8,72,2017,1199.0
0,5.0,4999.0,0,4,5,1,0,1.5,4,1.0,8,72,2021,1570.0
0,5.0,19.0,8421504,4,5,1,0,1.5,4,1.0,8,72,2022,1615.0
